productkey,customerkey,salesamount,orderdate,duedate,shipdate
347,26114,3399.99,12-12-2020,12/24/2020,12/19/2020
313,20623,3578.27,12-12-2020,12/24/2020,12/19/2020
346,12245,3399.99,12-12-2020,12/24/2020,12/19/2020
312,12883,3578.27,12/13/2020,12/25/2020,12/20/2020
312,12437,3578.27,12/13/2020,12/25/2020,12/20/2020
313,12755,3578.27,12/13/2020,12/25/2020,12/20/2020
332,19901,699.1,12/13/2020,12/25/2020,12/20/2020
338,14913,699.1,12/13/2020,12/25/2020,12/20/2020
312,20628,3578.27,12/13/2020,12/25/2020,12/20/2020
313,24666,3578.27,12/14/2020,12/26/2020,12/21/2020
313,12189,3578.27,12/14/2020,12/26/2020,12/21/2020
314,24759,3578.27,12/15/2020,12/27/2020,12/22/2020
312,12198,3578.27,12/15/2020,12/27/2020,12/22/2020
328,15023,699.1,12/15/2020,12/27/2020,12/22/2020
313,20983,3578.27,12/15/2020,12/27/2020,12/22/2020
311,20989,3578.27,12/15/2020,12/27/2020,12/22/2020
312,20627,3578.27,12/15/2020,12/27/2020,12/22/2020
310,13558,3578.27,12/16/2020,12/28/2020,12/23/2020
313,12881,3578.27,12/16/2020,12/28/2020,12/23/2020
310,12179,3578.27,12/16/2020,12/28/2020,12/23/2020
314,12208,3578.27,12/16/2020,12/28/2020,12/23/2020
328,19518,699.1,12/16/2020,12/28/2020,12/23/2020
328,19051,699.1,12/16/2020,12/28/2020,12/23/2020
310,12764,3578.27,12/16/2020,12/28/2020,12/23/2020
342,15005,699.1,12/16/2020,12/28/2020,12/23/2020
347,12241,3399.99,12/16/2020,12/28/2020,12/23/2020
349,12242,3374.99,12/16/2020,12/28/2020,12/23/2020
320,25941,699.1,12/16/2020,12/28/2020,12/23/2020
349,28504,3374.99,12/17/2020,12/29/2020,12/24/2020
310,12886,3578.27,12/17/2020,12/29/2020,12/24/2020
311,24386,3578.27,12/17/2020,12/29/2020,12/24/2020
313,24392,3578.27,12/17/2020,12/29/2020,12/24/2020
311,12209,3578.27,12/17/2020,12/29/2020,12/24/2020
313,24418,3578.27,12/17/2020,12/29/2020,12/24/2020
342,19028,699.1,12/17/2020,12/29/2020,12/24/2020
340,19904,699.1,12/17/2020,12/29/2020,12/24/2020
351,26116,3374.99,12/17/2020,12/29/2020,12/24/2020
313,20624,3578.27,12/17/2020,12/29/2020,12/24/2020
314,20814,3578.27,12/17/2020,12/29/2020,12/24/2020
310,15660,3578.27,12/17/2020,12/29/2020,12/24/2020
312,24491,3578.27,12/17/2020,12/29/2020,12/24/2020
310,12770,3578.27,12/18/2020,12/30/2020,12/25/2020
312,12882,3578.27,12/18/2020,12/30/2020,12/25/2020
313,12756,3578.27,12/18/2020,12/30/2020,12/25/2020
351,26111,3374.99,12/18/2020,12/30/2020,12/25/2020
314,20816,3578.27,12/18/2020,12/30/2020,12/25/2020
347,12253,3399.99,12/18/2020,12/30/2020,12/25/2020
334,25940,699.1,12/18/2020,12/30/2020,12/25/2020
311,15063,3578.27,12/19/2020,12/31/2020,12/26/2020
314,12784,3578.27,12/19/2020,12/31/2020,12/26/2020
313,24671,3578.27,12/19/2020,12/31/2020,12/26/2020
310,12423,3578.27,12/19/2020,12/31/2020,12/26/2020
338,19041,699.1,12/19/2020,12/31/2020,12/26/2020
348,26106,3374.99,12/19/2020,12/31/2020,12/26/2020
312,20620,3578.27,12/19/2020,12/31/2020,12/26/2020
310,20815,3578.27,12/19/2020,12/31/2020,12/26/2020
311,13556,3578.27,12/19/2020,12/31/2020,12/26/2020
344,11427,3399.99,12/20/2020,01-01-2021,12/27/2020
310,12774,3578.27,12/20/2020,01-01-2021,12/27/2020
314,12200,3578.27,12/20/2020,01-01-2021,12/27/2020
314,20822,3578.27,12/20/2020,01-01-2021,12/27/2020
310,20617,3578.27,12/20/2020,01-01-2021,12/27/2020
347,11431,3399.99,12/21/2020,01-02-2021,12/28/2020
345,11549,3399.99,12/21/2020,01-02-2021,12/28/2020
311,12766,3578.27,12/21/2020,01-02-2021,12/28/2020
310,24646,3578.27,12/21/2020,01-02-2021,12/28/2020
310,12780,3578.27,12/21/2020,01-02-2021,12/28/2020
313,12917,3578.27,12/21/2020,01-02-2021,12/28/2020
310,12418,3578.27,12/21/2020,01-02-2021,12/28/2020
313,12452,3578.27,12/21/2020,01-02-2021,12/28/2020
350,26097,3374.99,12/21/2020,01-02-2021,12/28/2020
330,14914,699.1,12/21/2020,01-02-2021,12/28/2020
328,15017,699.1,12/21/2020,01-02-2021,12/28/2020
312,20985,3578.27,12/21/2020,01-02-2021,12/28/2020
313,20990,3578.27,12/21/2020,01-02-2021,12/28/2020
351,12010,3374.99,12/21/2020,01-02-2021,12/28/2020
326,25948,699.1,12/21/2020,01-02-2021,12/28/2020
310,12904,3578.27,12/22/2020,01-03-2021,12/29/2020
314,12184,3578.27,12/22/2020,01-03-2021,12/29/2020
310,12762,3578.27,12/22/2020,01-03-2021,12/29/2020
344,26096,3399.99,12/22/2020,01-03-2021,12/29/2020
312,20625,3578.27,12/22/2020,01-03-2021,12/29/2020
311,14978,3578.27,12/22/2020,01-03-2021,12/29/2020
320,25945,699.1,12/22/2020,01-03-2021,12/29/2020
347,11494,3399.99,12/23/2020,01-04-2021,12/30/2020
311,12769,3578.27,12/23/2020,01-04-2021,12/30/2020
311,12789,3578.27,12/23/2020,01-04-2021,12/30/2020
313,12707,3578.27,12/23/2020,01-04-2021,12/30/2020
312,12761,3578.27,12/23/2020,01-04-2021,12/30/2020
312,12450,3578.27,12/24/2020,01-05-2021,12/31/2020
313,13536,3578.27,12/24/2020,01-05-2021,12/31/2020
313,15668,3578.27,12/24/2020,01-05-2021,12/31/2020
314,13552,3578.27,12/24/2020,01-05-2021,12/31/2020
314,13555,3578.27,12/24/2020,01-05-2021,12/31/2020
348,12243,3374.99,12/24/2020,01-05-2021,12/31/2020
351,12338,3374.99,12/24/2020,01-05-2021,12/31/2020
310,24757,3578.27,12/25/2020,01-06-2021,01-01-2021
311,12913,3578.27,12/25/2020,01-06-2021,01-01-2021
314,12178,3578.27,12/25/2020,01-06-2021,01-01-2021
311,12186,3578.27,12/25/2020,01-06-2021,01-01-2021
310,12187,3578.27,12/25/2020,01-06-2021,01-01-2021
314,12188,3578.27,12/25/2020,01-06-2021,01-01-2021
314,12207,3578.27,12/25/2020,01-06-2021,01-01-2021
310,20622,3578.27,12/25/2020,01-06-2021,01-01-2021
348,12252,3374.99,12/25/2020,01-06-2021,01-01-2021
314,15050,3578.27,12/26/2020,01-07-2021,01-02-2021
313,12364,3578.27,12/26/2020,01-07-2021,01-02-2021
314,12448,3578.27,12/26/2020,01-07-2021,01-02-2021
351,20035,3374.99,12/26/2020,01-07-2021,01-02-2021
326,25946,699.1,12/26/2020,01-07-2021,01-02-2021
312,24501,3578.27,12/27/2020,01-08-2021,01-03-2021
310,12773,3578.27,12/27/2020,01-08-2021,01-03-2021
313,24664,3578.27,12/27/2020,01-08-2021,01-03-2021
314,12912,3578.27,12/27/2020,01-08-2021,01-03-2021
314,20818,3578.27,12/27/2020,01-08-2021,01-03-2021
312,15691,3578.27,12/27/2020,01-08-2021,01-03-2021
349,12037,3374.99,12/27/2020,01-08-2021,01-03-2021
348,12039,3374.99,12/27/2020,01-08-2021,01-03-2021
311,15080,3578.27,12/28/2020,01-09-2021,01-04-2021
310,12206,3578.27,12/28/2020,01-09-2021,01-04-2021
334,19027,699.1,12/28/2020,01-09-2021,01-04-2021
345,26098,3399.99,12/28/2020,01-09-2021,01-04-2021
312,20823,3578.27,12/28/2020,01-09-2021,01-04-2021
345,12240,3399.99,12/28/2020,01-09-2021,01-04-2021
385,18047,1000.44,12/29/2020,01-10-2021,01-05-2021
371,15460,2181.56,12/29/2020,01-10-2021,01-05-2021
331,19930,782.99,12/29/2020,01-10-2021,01-05-2021
373,13062,2181.56,12/29/2020,01-10-2021,01-05-2021
371,21193,2181.56,12/29/2020,01-10-2021,01-05-2021
362,12349,2049.1,12/29/2020,01-10-2021,01-05-2021
358,12355,2049.1,12/29/2020,01-10-2021,01-05-2021
354,12571,2071.42,12/29/2020,01-10-2021,01-05-2021
381,18125,1000.44,12/30/2020,01-11-2021,01-06-2021
377,12947,2181.56,12/30/2020,01-11-2021,01-06-2021
325,20577,782.99,12/30/2020,01-11-2021,01-06-2021
379,15457,2181.56,12/31/2020,01-12-2021,01-07-2021
369,12929,2443.35,12/31/2020,01-12-2021,01-07-2021
369,13032,2443.35,12/31/2020,01-12-2021,01-07-2021
368,13039,2443.35,12/31/2020,01-12-2021,01-07-2021
368,13142,2443.35,12/31/2020,01-12-2021,01-07-2021
369,13208,2443.35,12/31/2020,01-12-2021,01-07-2021
373,13210,2181.56,12/31/2020,01-12-2021,01-07-2021
373,13220,2181.56,12/31/2020,01-12-2021,01-07-2021
358,20208,2049.1,12/31/2020,01-12-2021,01-07-2021
370,21166,2443.35,12/31/2020,01-12-2021,01-07-2021
371,21173,2181.56,12/31/2020,01-12-2021,01-07-2021
377,21206,2181.56,12/31/2020,01-12-2021,01-07-2021
329,25961,782.99,12/31/2020,01-12-2021,01-07-2021
381,16942,1000.44,01-01-2021,1/13/2021,01-08-2021
375,15114,2181.56,01-01-2021,1/13/2021,01-08-2021
369,15116,2443.35,01-01-2021,1/13/2021,01-08-2021
337,20576,782.99,01-01-2021,1/13/2021,01-08-2021
370,13059,2443.35,01-01-2021,1/13/2021,01-08-2021
370,13085,2443.35,01-01-2021,1/13/2021,01-08-2021
352,20186,2071.42,01-01-2021,1/13/2021,01-08-2021
337,15199,782.99,01-01-2021,1/13/2021,01-08-2021
377,21200,2181.56,01-01-2021,1/13/2021,01-08-2021
387,19172,1000.44,01-02-2021,1/14/2021,01-09-2021
356,11484,2071.42,01-02-2021,1/14/2021,01-09-2021
369,13592,2443.35,01-02-2021,1/14/2021,01-09-2021
373,13779,2181.56,01-02-2021,1/14/2021,01-09-2021
371,24778,2181.56,01-02-2021,1/14/2021,01-09-2021
368,13093,2443.35,01-02-2021,1/14/2021,01-09-2021
375,24976,2181.56,01-02-2021,1/14/2021,01-09-2021
375,25046,2181.56,01-02-2021,1/14/2021,01-09-2021
368,25048,2443.35,01-02-2021,1/14/2021,01-09-2021
360,12570,2049.1,01-02-2021,1/14/2021,01-09-2021
362,11604,2049.1,01-03-2021,1/15/2021,01-10-2021
371,13667,2181.56,01-03-2021,1/15/2021,01-10-2021
370,16046,2443.35,01-03-2021,1/15/2021,01-10-2021
385,17095,1000.44,01-03-2021,1/15/2021,01-10-2021
368,12918,2443.35,01-03-2021,1/15/2021,01-10-2021
368,28663,2443.35,01-03-2021,1/15/2021,01-10-2021
369,21191,2443.35,01-03-2021,1/15/2021,01-10-2021
373,20999,2181.56,01-03-2021,1/15/2021,01-10-2021
370,21002,2443.35,01-03-2021,1/15/2021,01-10-2021
358,12354,2049.1,01-03-2021,1/15/2021,01-10-2021
321,26019,782.99,01-03-2021,1/15/2021,01-10-2021
379,15100,2181.56,01-04-2021,1/16/2021,01-11-2021
371,15101,2181.56,01-04-2021,1/16/2021,01-11-2021
385,13992,1000.44,01-04-2021,1/16/2021,01-11-2021
375,24781,2181.56,01-04-2021,1/16/2021,01-11-2021
375,13060,2181.56,01-04-2021,1/16/2021,01-11-2021
371,13226,2181.56,01-04-2021,1/16/2021,01-11-2021
360,12341,2049.1,01-04-2021,1/16/2021,01-11-2021
354,12346,2071.42,01-04-2021,1/16/2021,01-11-2021
362,12576,2049.1,01-04-2021,1/16/2021,01-11-2021
373,15699,2181.56,01-05-2021,1/17/2021,01-12-2021
379,12980,2181.56,01-05-2021,1/17/2021,01-12-2021
370,28766,2443.35,01-05-2021,1/17/2021,01-12-2021
358,20206,2049.1,01-05-2021,1/17/2021,01-12-2021
373,21183,2181.56,01-05-2021,1/17/2021,01-12-2021
370,21199,2443.35,01-05-2021,1/17/2021,01-12-2021
369,13056,2443.35,01-06-2021,1/18/2021,1/13/2021
368,13057,2443.35,01-06-2021,1/18/2021,1/13/2021
360,26127,2049.1,01-06-2021,1/18/2021,1/13/2021
360,26252,2049.1,01-06-2021,1/18/2021,1/13/2021
354,12350,2071.42,01-06-2021,1/18/2021,1/13/2021
377,16054,2181.56,01-07-2021,1/19/2021,1/14/2021
377,12934,2181.56,01-07-2021,1/19/2021,1/14/2021
343,19931,782.99,01-07-2021,1/19/2021,1/14/2021
379,21215,2181.56,01-07-2021,1/19/2021,1/14/2021
321,25958,782.99,01-07-2021,1/19/2021,1/14/2021
343,26023,782.99,01-07-2021,1/19/2021,1/14/2021
383,13993,1000.44,01-07-2021,1/19/2021,1/14/2021
354,26174,2071.42,01-08-2021,1/20/2021,1/15/2021
387,18130,1000.44,01-08-2021,1/20/2021,1/15/2021
373,16033,2181.56,01-08-2021,1/20/2021,1/15/2021
387,13986,1000.44,01-08-2021,1/20/2021,1/15/2021
325,19924,782.99,01-08-2021,1/20/2021,1/15/2021
368,13063,2443.35,01-08-2021,1/20/2021,1/15/2021
375,13202,2181.56,01-08-2021,1/20/2021,1/15/2021
360,26238,2049.1,01-08-2021,1/20/2021,1/15/2021
333,15191,782.99,01-08-2021,1/20/2021,1/15/2021
369,21216,2443.35,01-08-2021,1/20/2021,1/15/2021
362,12573,2049.1,01-08-2021,1/20/2021,1/15/2021
339,26020,782.99,01-08-2021,1/20/2021,1/15/2021
377,15702,2181.56,01-09-2021,1/21/2021,1/16/2021
370,15357,2443.35,01-09-2021,1/21/2021,1/16/2021
377,13068,2181.56,01-09-2021,1/21/2021,1/16/2021
375,13161,2181.56,01-09-2021,1/21/2021,1/16/2021
371,13173,2181.56,01-09-2021,1/21/2021,1/16/2021
375,13225,2181.56,01-09-2021,1/21/2021,1/16/2021
352,26249,2071.42,01-09-2021,1/21/2021,1/16/2021
360,12356,2049.1,01-09-2021,1/21/2021,1/16/2021
356,11568,2071.42,01-10-2021,1/22/2021,1/17/2021
352,11610,2071.42,01-10-2021,1/22/2021,1/17/2021
377,15929,2181.56,01-10-2021,1/22/2021,1/17/2021
379,12942,2181.56,01-10-2021,1/22/2021,1/17/2021
379,12949,2181.56,01-10-2021,1/22/2021,1/17/2021
371,12975,2181.56,01-10-2021,1/22/2021,1/17/2021
337,19069,782.99,01-10-2021,1/22/2021,1/17/2021
375,13178,2181.56,01-10-2021,1/22/2021,1/17/2021
373,13190,2181.56,01-10-2021,1/22/2021,1/17/2021
354,26201,2071.42,01-10-2021,1/22/2021,1/17/2021
333,15195,782.99,01-10-2021,1/22/2021,1/17/2021
358,12342,2049.1,01-10-2021,1/22/2021,1/17/2021
358,28506,2049.1,01-11-2021,1/23/2021,1/18/2021
379,12930,2181.56,01-11-2021,1/23/2021,1/18/2021
369,13016,2443.35,01-11-2021,1/23/2021,1/18/2021
373,13083,2181.56,01-11-2021,1/23/2021,1/18/2021
375,13214,2181.56,01-11-2021,1/23/2021,1/18/2021
373,24977,2181.56,01-11-2021,1/23/2021,1/18/2021
362,26234,2049.1,01-11-2021,1/23/2021,1/18/2021
360,26247,2049.1,01-11-2021,1/23/2021,1/18/2021
371,21197,2181.56,01-11-2021,1/23/2021,1/18/2021
368,21201,2443.35,01-11-2021,1/23/2021,1/18/2021
371,13662,2181.56,01-12-2021,1/24/2021,1/19/2021
370,13019,2443.35,01-12-2021,1/24/2021,1/19/2021
368,25094,2443.35,01-12-2021,1/24/2021,1/19/2021
337,15188,782.99,01-12-2021,1/24/2021,1/19/2021
379,13595,2181.56,1/13/2021,1/25/2021,1/20/2021
323,19052,782.99,1/13/2021,1/25/2021,1/20/2021
373,13055,2181.56,1/13/2021,1/25/2021,1/20/2021
370,21195,2443.35,1/13/2021,1/25/2021,1/20/2021
354,12339,2071.42,1/13/2021,1/25/2021,1/20/2021
360,12347,2049.1,1/13/2021,1/25/2021,1/20/2021
371,13766,2181.56,1/14/2021,1/26/2021,1/21/2021
370,15622,2443.35,1/14/2021,1/26/2021,1/21/2021
369,12941,2443.35,1/14/2021,1/26/2021,1/21/2021
371,13069,2181.56,1/14/2021,1/26/2021,1/21/2021
379,13152,2181.56,1/14/2021,1/26/2021,1/21/2021
371,13165,2181.56,1/14/2021,1/26/2021,1/21/2021
375,25093,2181.56,1/14/2021,1/26/2021,1/21/2021
370,13230,2443.35,1/14/2021,1/26/2021,1/21/2021
356,26121,2071.42,1/14/2021,1/26/2021,1/21/2021
369,21211,2443.35,1/14/2021,1/26/2021,1/21/2021
368,21001,2443.35,1/14/2021,1/26/2021,1/21/2021
352,28510,2071.42,1/15/2021,1/27/2021,1/22/2021
377,24824,2181.56,1/15/2021,1/27/2021,1/22/2021
325,15155,782.99,1/15/2021,1/27/2021,1/22/2021
323,15193,782.99,1/15/2021,1/27/2021,1/22/2021
385,24608,1000.44,1/15/2021,1/27/2021,1/22/2021
354,12574,2071.42,1/15/2021,1/27/2021,1/22/2021
360,12575,2049.1,1/15/2021,1/27/2021,1/22/2021
373,13799,2181.56,1/16/2021,1/28/2021,1/23/2021
385,13990,1000.44,1/16/2021,1/28/2021,1/23/2021
369,24786,2443.35,1/16/2021,1/28/2021,1/23/2021
337,19910,782.99,1/16/2021,1/28/2021,1/23/2021
369,13066,2443.35,1/16/2021,1/28/2021,1/23/2021
352,20188,2071.42,1/16/2021,1/28/2021,1/23/2021
354,12360,2071.42,1/16/2021,1/28/2021,1/23/2021
379,12923,2181.56,1/16/2021,1/28/2021,1/23/2021
371,13768,2181.56,1/17/2021,1/29/2021,1/24/2021
377,13769,2181.56,1/17/2021,1/29/2021,1/24/2021
381,14003,1000.44,1/17/2021,1/29/2021,1/24/2021
375,12922,2181.56,1/17/2021,1/29/2021,1/24/2021
375,24817,2181.56,1/17/2021,1/29/2021,1/24/2021
369,13058,2443.35,1/17/2021,1/29/2021,1/24/2021
371,13174,2181.56,1/17/2021,1/29/2021,1/24/2021
321,15166,782.99,1/17/2021,1/29/2021,1/24/2021
375,21168,2181.56,1/17/2021,1/29/2021,1/24/2021
358,12343,2049.1,1/17/2021,1/29/2021,1/24/2021
358,11603,2049.1,1/18/2021,1/30/2021,1/25/2021
373,13575,2181.56,1/18/2021,1/30/2021,1/25/2021
371,13793,2181.56,1/18/2021,1/30/2021,1/25/2021
371,16201,2181.56,1/18/2021,1/30/2021,1/25/2021
370,24960,2443.35,1/18/2021,1/30/2021,1/25/2021
370,13221,2443.35,1/18/2021,1/30/2021,1/25/2021
360,20209,2049.1,1/18/2021,1/30/2021,1/25/2021
333,15194,782.99,1/18/2021,1/30/2021,1/25/2021
368,21192,2443.35,1/18/2021,1/30/2021,1/25/2021
375,20997,2181.56,1/18/2021,1/30/2021,1/25/2021
379,15117,2181.56,1/19/2021,1/31/2021,1/26/2021
370,12935,2443.35,1/19/2021,1/31/2021,1/26/2021
371,13064,2181.56,1/19/2021,1/31/2021,1/26/2021
370,13067,2443.35,1/19/2021,1/31/2021,1/26/2021
370,13205,2443.35,1/19/2021,1/31/2021,1/26/2021
371,21180,2181.56,1/19/2021,1/31/2021,1/26/2021
377,21214,2181.56,1/19/2021,1/31/2021,1/26/2021
362,11550,2049.1,1/20/2021,02-01-2021,1/27/2021
362,11575,2049.1,1/20/2021,02-01-2021,1/27/2021
373,16045,2181.56,1/20/2021,02-01-2021,1/27/2021
375,15456,2181.56,1/20/2021,02-01-2021,1/27/2021
369,12981,2443.35,1/20/2021,02-01-2021,1/27/2021
377,13029,2181.56,1/20/2021,02-01-2021,1/27/2021
369,13189,2443.35,1/20/2021,02-01-2021,1/27/2021
379,13577,2181.56,1/21/2021,02-02-2021,1/28/2021
368,13605,2443.35,1/21/2021,02-02-2021,1/28/2021
370,13800,2443.35,1/21/2021,02-02-2021,1/28/2021
385,19186,1000.44,1/21/2021,02-02-2021,1/28/2021
377,21167,2181.56,1/21/2021,02-02-2021,1/28/2021
381,24606,1000.44,1/21/2021,02-02-2021,1/28/2021
362,11470,2049.1,1/22/2021,02-03-2021,1/29/2021
375,15084,2181.56,1/22/2021,02-03-2021,1/29/2021
370,12926,2443.35,1/22/2021,02-03-2021,1/29/2021
369,25061,2443.35,1/22/2021,02-03-2021,1/29/2021
379,13224,2181.56,1/22/2021,02-03-2021,1/29/2021
335,15167,782.99,1/22/2021,02-03-2021,1/29/2021
354,12572,2071.42,1/22/2021,02-03-2021,1/29/2021
343,25960,782.99,1/22/2021,02-03-2021,1/29/2021
352,26241,2071.42,1/22/2021,02-03-2021,1/29/2021
368,13565,2443.35,1/23/2021,02-04-2021,1/30/2021
373,15933,2181.56,1/23/2021,02-04-2021,1/30/2021
377,28669,2181.56,1/23/2021,02-04-2021,1/30/2021
362,12340,2049.1,1/23/2021,02-04-2021,1/30/2021
325,26021,782.99,1/23/2021,02-04-2021,1/30/2021
383,19173,1000.44,1/24/2021,02-05-2021,1/31/2021
368,12921,2443.35,1/24/2021,02-05-2021,1/31/2021
325,20592,782.99,1/24/2021,02-05-2021,1/31/2021
370,13086,2443.35,1/24/2021,02-05-2021,1/31/2021
369,28659,2443.35,1/24/2021,02-05-2021,1/31/2021
356,26120,2071.42,1/24/2021,02-05-2021,1/31/2021
354,26183,2071.42,1/24/2021,02-05-2021,1/31/2021
333,15189,782.99,1/24/2021,02-05-2021,1/31/2021
368,21179,2443.35,1/24/2021,02-05-2021,1/31/2021
369,21205,2443.35,1/24/2021,02-05-2021,1/31/2021
381,13999,1000.44,1/25/2021,02-06-2021,02-01-2021
375,21194,2181.56,1/25/2021,02-06-2021,02-01-2021
375,21203,2181.56,1/25/2021,02-06-2021,02-01-2021
375,21000,2181.56,1/25/2021,02-06-2021,02-01-2021
354,12353,2071.42,1/25/2021,02-06-2021,02-01-2021
387,17080,1000.44,1/26/2021,02-07-2021,02-02-2021
375,16053,2181.56,1/26/2021,02-07-2021,02-02-2021
368,12950,2443.35,1/26/2021,02-07-2021,02-02-2021
368,13087,2443.35,1/26/2021,02-07-2021,02-02-2021
370,21189,2443.35,1/26/2021,02-07-2021,02-02-2021
379,20998,2181.56,1/26/2021,02-07-2021,02-02-2021
331,20710,782.99,1/27/2021,02-08-2021,02-03-2021
377,24832,2181.56,1/27/2021,02-08-2021,02-03-2021
377,13177,2181.56,1/27/2021,02-08-2021,02-03-2021
375,13212,2181.56,1/27/2021,02-08-2021,02-03-2021
356,26245,2071.42,1/27/2021,02-08-2021,02-03-2021
362,26276,2049.1,1/27/2021,02-08-2021,02-03-2021
329,15196,782.99,1/27/2021,02-08-2021,02-03-2021
371,21202,2181.56,1/27/2021,02-08-2021,02-03-2021
343,26022,782.99,1/27/2021,02-08-2021,02-03-2021
362,11481,2049.1,1/27/2021,02-08-2021,02-03-2021
362,11609,2049.1,1/28/2021,02-09-2021,02-04-2021
371,15454,2181.56,1/28/2021,02-09-2021,02-04-2021
368,13088,2443.35,1/28/2021,02-09-2021,02-04-2021
369,13176,2443.35,1/28/2021,02-09-2021,02-04-2021
375,13203,2181.56,1/28/2021,02-09-2021,02-04-2021
373,21165,2181.56,1/28/2021,02-09-2021,02-04-2021
377,21169,2181.56,1/28/2021,02-09-2021,02-04-2021
362,12348,2049.1,1/28/2021,02-09-2021,02-04-2021
356,12358,2071.42,1/28/2021,02-09-2021,02-04-2021
370,13246,2443.35,1/29/2021,02-10-2021,02-05-2021
383,14017,1000.44,1/29/2021,02-10-2021,02-05-2021
387,14025,1000.44,1/29/2021,02-10-2021,02-05-2021
369,15667,2443.35,1/29/2021,02-10-2021,02-05-2021
341,20062,782.99,1/29/2021,02-10-2021,02-05-2021
369,25287,2443.35,1/29/2021,02-10-2021,02-05-2021
362,26293,2049.1,1/29/2021,02-10-2021,02-05-2021
360,12685,2049.1,1/29/2021,02-10-2021,02-05-2021
362,12588,2049.1,1/29/2021,02-10-2021,02-05-2021
369,16329,2443.35,1/30/2021,02-11-2021,02-06-2021
375,13248,2181.56,1/30/2021,02-11-2021,02-06-2021
375,13359,2181.56,1/30/2021,02-11-2021,02-06-2021
360,26302,2049.1,1/30/2021,02-11-2021,02-06-2021
341,15203,782.99,1/30/2021,02-11-2021,02-06-2021
323,15254,782.99,1/30/2021,02-11-2021,02-06-2021
329,15288,782.99,1/30/2021,02-11-2021,02-06-2021
370,21561,2443.35,1/30/2021,02-11-2021,02-06-2021
379,16311,2181.56,1/31/2021,02-12-2021,02-07-2021
373,13378,2181.56,1/31/2021,02-12-2021,02-07-2021
377,13383,2181.56,1/31/2021,02-12-2021,02-07-2021
369,13274,2443.35,1/31/2021,02-12-2021,02-07-2021
341,15284,782.99,1/31/2021,02-12-2021,02-07-2021
377,21394,2181.56,1/31/2021,02-12-2021,02-07-2021
354,28532,2071.42,02-01-2021,2/13/2021,02-08-2021
369,28802,2443.35,02-01-2021,2/13/2021,02-08-2021
369,13380,2443.35,02-01-2021,2/13/2021,02-08-2021
377,15664,2181.56,02-01-2021,2/13/2021,02-08-2021
370,25095,2443.35,02-01-2021,2/13/2021,02-08-2021
354,26283,2071.42,02-01-2021,2/13/2021,02-08-2021
370,21257,2443.35,02-01-2021,2/13/2021,02-08-2021
360,12667,2049.1,02-01-2021,2/13/2021,02-08-2021
325,26134,782.99,02-01-2021,2/13/2021,02-08-2021
360,11612,2049.1,02-02-2021,2/14/2021,02-09-2021
371,16260,2181.56,02-02-2021,2/14/2021,02-09-2021
370,13424,2443.35,02-02-2021,2/14/2021,02-09-2021
368,13369,2443.35,02-02-2021,2/14/2021,02-09-2021
379,13279,2181.56,02-02-2021,2/14/2021,02-09-2021
371,13319,2181.56,02-02-2021,2/14/2021,02-09-2021
369,25361,2443.35,02-02-2021,2/14/2021,02-09-2021
352,11616,2071.42,02-03-2021,2/15/2021,02-10-2021
369,13839,2443.35,02-03-2021,2/15/2021,02-10-2021
375,28819,2181.56,02-03-2021,2/15/2021,02-10-2021
370,28850,2443.35,02-03-2021,2/15/2021,02-10-2021
369,25100,2443.35,02-03-2021,2/15/2021,02-10-2021
356,20318,2071.42,02-03-2021,2/15/2021,02-10-2021
343,15255,782.99,02-03-2021,2/15/2021,02-10-2021
373,21387,2181.56,02-03-2021,2/15/2021,02-10-2021
370,21393,2443.35,02-03-2021,2/15/2021,02-10-2021
387,24611,1000.44,02-03-2021,2/15/2021,02-10-2021
354,12586,2071.42,02-03-2021,2/15/2021,02-10-2021
362,28541,2049.1,02-03-2021,2/15/2021,02-10-2021
